# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
375,8.0447,3.4288,4.4092
376,8.1531,3.4473,4.4872
377,8.0473,3.4395,4.4048
378,8.0587,3.4478,4.3989
379,8.1952,3.4563,4.465
380,8.0695,3.4517,4.4108
381,8.0346,3.4343,4.3994
382,8.1459,3.5266,4.4113
383,8.0812,3.4749,4.399
384,8.1081,3.4648,4.43
385,8.0731,3.461,4.4096
386,8.0612,3.4579,4.4029
387,8.2112,3.4782,4.4874
388,8.5678,3.8306,4.5168
389,8.229,3.4893,4.516
390,8.0765,3.4416,4.43
391,8.2,3.4936,4.4868
392,8.0622,3.4463,4.4104
393,9.082,3.4568,5.3265
394,8.106,3.4675,4.433
395,8.0972,3.4836,4.4028
396,8.0909,3.4572,4.41
397,8.1255,3.4946,4.418
398,8.0366,3.4424,4.3963
399,8.1388,3.4916,4.4361
400,8.4704,3.4458,4.7803
401,8.1442,3.5166,4.4194
402,8.6059,3.4445,4.8875
403,9.611,4.9401,4.4158
404,8.1079,3.4572,4.4419
405,8.1097,3.4712,4.4342
406,8.8182,3.4476,5.0254
407,8.5668,3.6206,4.719
408,8.6654,3.6264,4.805
409,8.3948,3.5054,4.6685
410,8.4649,3.7948,4.4375
411,8.1065,3.4434,4.4584
412,8.0504,3.4524,4.3944
413,8.1497,3.456,4.4817
414,8.1205,3.4819,4.4133
415,8.1478,3.4545,4.4875
416,8.0626,3.4441,4.4159
417,8.1142,3.4542,4.4564
418,8.1258,3.4429,4.4532
419,8.1149,3.4647,4.4416
420,8.0462,3.4436,4.399
421,8.1822,3.5588,4.4109
422,8.1352,3.4608,4.4111
423,8.3834,3.7265,4.4372
424,8.1756,3.473,4.4852
425,8.1443,3.4273,4.4874
426,8.4839,3.4536,4.822
427,8.1409,3.502,4.4078
428,8.1924,3.4777,4.5077
429,8.0322,3.4361,4.3922
430,8.1231,3.4319,4.4866
431,8.1066,3.4383,4.4657
432,8.1576,3.4491,4.5026
433,8.0447,3.431,4.4109
434,8.223,3.5117,4.5053
435,8.0376,3.4338,4.4014
436,8.1091,3.4922,4.4074
437,8.0733,3.4658,4.4062
438,8.1265,3.4834,4.4288
439,8.0808,3.4437,4.4333
440,8.1137,3.4917,4.4114
441,8.0769,3.4632,4.4045
442,8.1109,3.4875,4.4146
443,8.5787,3.4399,4.8752
444,8.1821,3.5657,4.4056
445,8.0364,3.4431,4.3956
446,8.1203,3.4614,4.4453
447,8.0798,3.4688,4.4021
448,8.1796,3.499,4.4167
449,8.124,3.4439,4.4657
450,8.0734,3.4447,4.4234
451,8.8509,3.443,5.0879
452,8.1561,3.5228,4.4274
453,8.2154,3.4478,4.5463
454,8.0814,3.4631,4.4113
455,8.1243,3.4671,4.4494
456,8.0638,3.4669,4.3993
457,8.1718,3.4842,4.4826
458,8.0774,3.4499,4.4246
459,8.1503,3.4494,4.4886
460,8.0488,3.4466,4.4029
461,8.1773,3.4479,4.5242
462,8.0522,3.4499,4.4007
463,8.125,3.4996,4.4072
464,8.2096,3.5397,4.4608
465,8.1077,3.4846,4.4105
466,8.0518,3.4519,4.3985
467,8.1141,3.4917,4.41
468,8.0616,3.4456,4.415
469,8.284,3.6012,4.4697
470,8.1022,3.4558,4.4093
471,8.0551,3.4591,4.3913
472,8.284,3.4452,4.5799
473,8.4108,3.4567,4.7278
474,8.2099,3.5005,4.499
475,8.3471,3.4686,4.6711
476,8.2039,3.5152,4.4814
477,8.0419,3.4475,4.3916
478,8.5009,3.4383,4.8432
479,8.149,3.53,4.4164
