# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
328,8.3267,3.6497,4.4509
329,8.5334,3.5239,4.6166
330,9.379,4.055,4.9931
331,10.6618,4.5083,5.5229
332,10.9867,4.6784,5.9286
333,11.8817,4.3002,6.5401
334,9.8506,3.8577,5.5098
335,9.3374,3.7459,5.0771
336,9.1357,3.8518,4.9581
337,9.8896,3.9598,5.2214
338,9.0407,3.7554,4.976
339,8.9267,3.7761,4.9159
340,9.1623,3.7995,5.0797
341,9.9232,4.2367,5.2644
342,9.5045,3.9642,5.1133
343,9.1973,3.8186,4.8981
344,10.2865,3.7518,6.2476
345,9.5424,3.8199,5.4785
346,8.464,3.6731,4.5433
347,9.4509,3.7776,5.3833
348,9.2054,4.482,4.4683
349,8.3733,3.591,4.5431
350,8.6377,3.5708,4.6327
351,8.9068,3.6823,4.6399
352,9.0441,3.6916,4.7539
353,9.028,3.6248,4.7433
354,9.2957,3.8135,5.0055
355,9.8917,4.155,4.8108
356,9.0238,3.9129,4.7903
357,8.9407,3.7936,4.8536
358,8.7864,3.7553,4.6417
359,9.7943,3.5316,5.3403
