# mode=parallel
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
203,6.2026,0.7527,4.7099
204,5.2102,0.5565,4.4226
205,5.2947,0.6233,4.4444
206,6.9186,0.6498,5.911
207,6.1011,0.7429,4.7733
208,7.1427,0.6951,5.9387
209,6.4891,0.7118,5.4069
210,6.0896,0.695,5.1125
211,6.7622,0.7815,5.6321
212,7.5521,0.8472,6.3685
213,8.3801,0.8542,7.2045
214,5.5571,0.6749,4.62
215,6.1644,0.7287,5.1812
216,7.0964,0.6438,5.7669
217,6.6454,0.6656,5.6807
218,6.0834,0.7422,5.1065
219,6.0308,0.6761,5.1135
220,5.2192,0.4583,4.5295
221,5.7637,0.5818,4.881
222,5.4188,0.5944,4.5955
223,5.3699,0.6258,4.5189
224,5.6013,0.505,4.8551
225,5.2938,0.5274,4.5451
226,5.2381,0.5214,4.5019
227,6.0257,0.4958,5.232
228,5.7804,0.6397,4.8657
229,5.4101,0.6872,4.4684
230,5.9587,0.6895,4.9095
231,5.8204,0.6975,4.8747
232,5.4052,0.5261,4.6404
233,5.5854,0.521,4.7756
234,5.3947,0.6898,4.4728
235,5.1671,0.5389,4.4001
236,5.7134,0.6967,4.6141
237,5.5974,0.671,4.651
238,5.4432,0.4997,4.4652
239,5.924,0.5728,4.972
240,5.2668,0.6103,4.4352
241,5.2518,0.5427,4.4804
242,5.3088,0.6258,4.4465
243,5.3089,0.6654,4.4275
244,5.6836,0.6861,4.693
245,5.9457,0.7267,4.9855
246,5.6002,0.6489,4.699
247,5.76,0.5402,4.9542
248,5.3374,0.6833,4.4279
249,5.2396,0.5308,4.4186
250,5.607,0.7651,4.4396
251,5.3959,0.7635,4.4084
252,5.3459,0.5515,4.5335
253,5.4327,0.7556,4.4362
254,5.8275,0.6932,4.9096
255,6.0262,0.962,4.8148
256,5.3293,0.6422,4.4577
257,5.3542,0.632,4.4553
258,6.0977,0.6715,5.1421
259,5.2452,0.5655,4.4493
260,5.5772,0.6159,4.7263
261,5.3175,0.6553,4.4415
262,5.2719,0.6553,4.4035
263,5.5474,0.7661,4.505
264,5.3361,0.6991,4.4161
265,5.3622,0.6848,4.4518
266,5.372,0.6989,4.4521
267,5.3031,0.6259,4.4356
268,6.0601,0.6259,5.2058
269,5.6293,0.6497,4.7298
270,5.2722,0.625,4.4237
271,5.2509,0.6267,4.4112
272,5.4237,0.5875,4.4683
273,5.4577,0.6276,4.5974
274,6.1718,0.6036,5.305
275,5.5013,0.535,4.7084
276,5.4361,0.6436,4.5459
277,5.3156,0.6283,4.4527
278,5.4012,0.6458,4.509
279,5.1593,0.5381,4.3973
280,6.1358,0.5208,5.3423
281,5.2063,0.5034,4.4793
282,6.0453,0.5406,5.221
283,5.6092,0.4634,4.9116
284,5.6013,0.4691,4.8198
285,5.3661,0.6897,4.426
286,5.6099,0.6195,4.7498
287,5.5783,0.6586,4.6732
288,6.2975,0.6541,5.3548
289,5.3974,0.5269,4.6276
290,5.3723,0.5185,4.6071
291,5.3802,0.5178,4.5874
292,5.2194,0.6104,4.3874
293,5.446,0.7689,4.4476
294,5.1783,0.5364,4.426
295,5.2205,0.6142,4.3911
296,5.5989,0.5288,4.7474
297,5.9932,0.5464,5.1939
298,5.7324,0.5037,4.956
299,6.0469,0.5633,5.2161
300,5.6497,0.6757,4.696
301,5.601,0.7118,4.629
302,6.0075,0.6742,5.0607
303,5.7664,0.5236,5.0063
304,5.2396,0.4588,4.5474
305,5.4002,0.6627,4.5038
306,5.1419,0.5325,4.3859
307,5.6509,0.6495,4.7722
308,5.2793,0.6597,4.3865
309,5.8914,0.5193,5.1089
310,5.726,0.4489,5.0261
311,5.8706,0.6508,4.97
312,5.3252,0.5193,4.552
313,5.4696,0.5862,4.6314
314,5.4668,0.5964,4.6225
315,5.4263,0.6554,4.5282
316,5.4573,0.5512,4.6562
317,5.2951,0.6548,4.3965
318,5.1561,0.5191,4.4226
319,5.1075,0.5256,4.3591
320,5.5976,0.6626,4.6799
321,6.8671,0.538,6.0199
322,6.5716,0.6853,5.6174
323,5.63,0.7578,4.6252
324,5.8513,0.6738,4.9198
325,5.5466,0.541,4.7423
326,5.9284,0.5288,5.1186
327,5.7618,0.6164,4.908
328,6.3642,0.5366,5.5676
329,5.6037,0.4902,4.8799
330,5.2484,0.4658,4.4975
331,5.7533,0.6706,4.8043
332,6.7455,0.8079,5.6323
333,6.614,0.6681,5.685
334,8.0937,0.575,7.2211
335,6.1894,0.7021,4.952
336,5.5012,0.4742,4.7898
337,5.2828,0.4905,4.4979
338,5.8966,0.6936,4.9581
339,5.9913,0.555,5.1866
340,5.3407,0.5265,4.5629
341,5.2199,0.5417,4.4516
342,6.0914,0.6814,5.1634
343,5.405,0.5506,4.6091
344,5.6709,0.5751,4.8273
345,5.3579,0.5346,4.569
346,5.4679,0.6968,4.4834
347,5.7427,0.4738,5.0124
348,5.6558,0.5278,4.8704
349,5.7933,0.4814,5.0632
350,5.6394,0.5447,4.8215
351,5.6801,0.5483,4.8169
352,5.6088,0.5456,4.7528
353,5.3302,0.7263,4.3806
354,5.3913,0.6024,4.5584
355,5.6796,0.4905,4.9348
356,5.2692,0.5231,4.4948
357,6.1921,0.5508,5.3512
358,5.579,0.7408,4.594
359,5.6378,0.4998,4.8771
