# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
320,8.2863,3.5722,4.4754
321,8.1389,3.5645,4.3528
322,8.2634,3.6046,4.3661
323,8.3586,3.5512,4.5383
324,8.5101,3.5393,4.7345
325,10.3173,4.4379,5.6014
326,8.6571,3.7896,4.6181
327,8.4238,3.6839,4.508
328,8.4968,3.5831,4.6873
329,8.5291,3.7529,4.5371
330,8.8178,3.5918,4.9796
331,8.2781,3.5441,4.5043
332,8.3905,3.6121,4.5573
333,8.2184,3.6019,4.3936
334,8.2405,3.615,4.3857
335,8.2336,3.5455,4.4703
336,11.127,3.9922,6.85
337,12.1435,4.7936,7.0726
338,11.363,4.9234,6.1801
339,8.3497,3.6059,4.421
340,11.5405,4.5763,6.679
341,10.8582,4.6296,5.9757
342,9.9109,3.5325,6.1281
343,9.3496,4.5134,4.5967
344,8.3512,3.5684,4.5651
345,10.6779,3.9348,6.4828
346,9.8401,4.231,5.3023
347,8.4597,3.6167,4.5983
348,8.6358,3.7064,4.6808
349,8.5677,3.6095,4.7284
350,8.7481,3.6948,4.8061
351,8.6574,3.6259,4.7908
352,8.3364,3.6237,4.4878
353,8.6222,3.6558,4.6845
354,8.6756,3.9883,4.4561
355,8.2855,3.6942,4.3644
356,8.2521,3.5661,4.4633
357,8.3313,3.5971,4.5115
358,8.1866,3.5483,4.4183
359,8.189,3.5767,4.3843
