# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
315,9.8129,4.1957,5.3875
316,9.6276,4.3582,4.9993
317,9.7369,4.1366,5.3749
318,10.4373,3.6083,6.5732
319,9.677,3.8718,5.565
320,8.8436,3.7837,4.8129
321,9.2565,3.9673,5.0386
322,9.3686,3.6585,5.4707
323,8.9179,3.8146,4.8539
324,9.3778,3.9323,5.2011
325,9.5527,4.2277,4.9903
326,11.2564,5.4091,5.4897
327,10.2885,3.9099,5.4598
328,8.7577,3.5831,4.8805
329,12.5877,4.6846,7.5194
330,11.1166,5.3616,5.4618
331,9.7847,3.8627,5.4278
332,9.1105,3.8576,4.9669
333,9.4501,3.6679,5.5332
334,9.6078,3.9092,5.346
335,9.8161,3.8709,5.3474
336,10.3456,4.0255,5.6003
337,10.0434,3.9137,5.6902
338,10.317,4.0294,5.9027
339,11.0452,4.3214,5.8024
340,9.8952,3.6614,5.5964
341,11.066,4.5412,5.7715
342,10.6811,3.9836,5.7199
343,9.8763,3.6763,5.4169
344,11.0464,4.1604,5.5387
345,10.1217,3.8493,5.1908
346,10.209,4.0293,5.7511
347,10.1436,4.571,5.2982
348,9.5131,3.8528,5.2224
349,10.2046,4.1318,5.4448
350,10.032,4.1348,5.5714
351,9.9185,4.1001,5.5231
352,9.6797,3.8189,5.4596
353,10.3115,4.2977,5.6807
354,9.8669,3.8442,5.6113
355,9.847,4.0174,5.3837
356,10.5224,4.2968,5.4756
357,9.7625,3.8351,5.6326
358,9.2788,3.9573,5.0767
359,9.6472,3.9192,5.3038
