# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
331,8.892,3.7251,4.9435
332,8.3233,3.4807,4.6316
333,8.4252,3.5055,4.683
334,8.953,3.7807,4.7586
335,9.8736,3.6653,5.9671
336,8.3747,3.6466,4.465
337,9.8112,4.4533,5.115
338,8.316,3.5873,4.4981
339,8.5343,3.6578,4.6135
340,8.7699,3.4557,5.0898
341,8.5892,3.5399,4.8199
342,9.2239,3.7235,5.2574
343,9.1808,3.6531,5.257
344,8.7378,3.986,4.5028
345,9.2283,3.5903,5.3949
346,9.0142,3.7218,5.0316
347,9.3974,3.8032,5.2538
348,9.1355,3.6445,5.116
349,9.1825,3.9493,4.7929
350,8.8156,3.5893,4.9183
351,8.6649,3.7147,4.6243
352,8.8732,3.7317,4.8687
353,9.4062,3.7017,5.2467
354,9.3683,4.0621,4.9322
355,9.5807,3.8765,5.3832
356,9.3985,4.0112,5.0835
357,10.2746,3.9319,5.933
358,9.5736,4.0424,5.1052
359,8.9077,3.667,5.0121
