# mode=parallel
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
315,5.2129,0.5221,4.4265
316,5.7197,0.7947,4.6866
317,5.5842,0.565,4.8005
318,5.192,0.5309,4.4479
319,5.8335,0.5079,4.9937
320,5.4318,0.5208,4.675
321,5.2074,0.5191,4.4733
322,5.4138,0.7664,4.441
323,5.3838,0.6774,4.438
324,5.9339,0.5847,5.1116
325,5.4071,0.4994,4.6745
326,5.188,0.5124,4.4674
327,6.1457,0.5929,5.3108
328,5.1294,0.4768,4.4304
329,5.2738,0.6452,4.4244
330,5.7302,0.6953,4.7967
331,5.1788,0.4901,4.4807
332,5.2264,0.5196,4.4967
333,6.198,0.5227,5.4559
334,5.5583,0.5215,4.8022
335,5.2975,0.487,4.578
336,6.268,0.766,5.0663
337,6.1078,0.7977,5.0593
338,6.3056,0.9821,5.104
339,5.6577,0.5822,4.7972
340,6.1835,0.6481,5.2514
341,6.0724,0.6574,5.1852
342,8.0755,0.747,7.1004
343,5.9605,0.7837,4.7226
344,5.7952,0.6989,4.8444
345,6.033,0.494,5.3187
346,6.0411,0.6398,5.0898
347,6.0067,0.5307,5.2551
348,6.4094,0.5153,5.6745
349,6.3963,0.5262,5.6163
350,5.9892,0.5124,5.2491
351,5.7467,0.5198,5.0128
352,6.0341,0.5137,5.3033
353,6.4629,0.5454,5.6603
354,5.9878,0.5327,5.1564
355,5.7974,0.5022,5.0004
356,5.9276,0.599,5.0163
357,5.6198,0.6008,4.7924
358,6.8903,0.7228,5.7403
359,6.127,0.7315,5.0674
