# mode=sequential
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
359,8.6343,3.6731,4.7282
360,8.4221,3.6462,4.5156
361,8.4718,3.6226,4.6205
362,9.0087,3.8994,4.85
363,9.3467,3.6679,5.4108
364,8.4126,3.5822,4.5935
365,8.4763,3.7829,4.4416
366,8.1445,3.5146,4.4122
367,8.2553,3.5403,4.4979
368,8.1295,3.4872,4.4272
369,8.2094,3.5205,4.4639
370,8.1976,3.516,4.4603
371,8.2918,3.6554,4.4123
372,8.1569,3.517,4.4265
373,8.3498,3.6184,4.496
374,8.5337,3.5626,4.7329
375,8.3043,3.5038,4.4171
376,8.5368,3.514,4.7242
377,8.2768,3.5532,4.4848
378,8.4375,3.496,4.72
379,8.2814,3.5242,4.5231
380,8.3199,3.5827,4.5179
381,8.3229,3.5109,4.5982
382,8.4732,3.6243,4.6221
383,8.3253,3.5343,4.5026
384,8.3777,3.5536,4.5847
385,8.9291,3.7544,4.9433
386,8.6162,3.6395,4.5134
387,8.6852,3.716,4.7129
388,8.7896,3.5917,4.9091
389,8.7884,3.7518,4.7464
390,8.8005,3.6014,4.9498
391,9.0037,3.7574,4.9976
392,9.0242,3.7049,5.0415
393,8.7987,3.7124,4.8249
394,8.9075,3.7391,4.6473
395,8.9425,3.7297,4.8557
396,9.1641,3.6883,4.806
397,8.958,3.709,4.8747
398,9.5099,3.8504,5.2258
399,11.0172,5.0389,5.5481
400,10.6249,4.2311,5.8986
401,10.7369,4.7955,5.6343
402,9.3168,4.1402,4.8917
403,9.4854,3.7816,5.2311
404,9.2623,4.1294,4.7193
405,9.6047,3.8074,5.3859
406,9.379,4.2517,4.8128
407,9.7864,4.7866,4.7038
408,8.8271,3.6472,4.9079
409,8.3687,3.5911,4.5329
410,8.3246,3.6208,4.4679
411,8.4584,3.6331,4.5451
412,8.4812,3.6795,4.5369
413,8.7022,3.6421,4.6236
414,9.2589,3.6213,4.9502
415,8.7768,3.6161,4.6813
416,8.649,3.5823,4.5261
417,8.4304,3.6241,4.5774
418,8.3475,3.6027,4.5084
419,9.1231,3.5222,5.3112
420,8.454,3.7189,4.4889
421,8.2725,3.5861,4.4626
422,8.4752,3.5687,4.6215
423,8.8532,4.0707,4.5268
424,8.637,3.7422,4.6489
425,8.3875,3.5721,4.583
426,9.5381,3.9154,4.5742
427,8.686,3.61,4.6586
428,8.4446,3.6211,4.6007
429,9.7902,4.0754,4.8939
430,8.4145,3.6467,4.5337
431,11.0395,4.1003,6.6466
432,12.2219,4.781,6.4809
433,10.3367,4.3413,5.6976
434,8.3744,3.5979,4.5047
435,10.4509,3.5689,6.6008
436,10.8366,3.9307,6.6426
437,10.8742,4.5987,6.0219
438,8.4753,3.664,4.5696
439,8.3852,3.5351,4.5702
440,9.3519,4.0817,4.8763
441,8.5689,3.5873,4.736
442,8.5076,3.6611,4.6179
443,8.5492,3.5887,4.7091
444,8.5112,3.5206,4.7714
445,8.4438,3.4979,4.7259
446,8.2512,3.6137,4.3972
447,8.5322,3.6463,4.6478
448,8.2511,3.5761,4.4502
449,8.5474,3.8107,4.5012
450,8.4047,3.5856,4.5723
451,8.3098,3.5446,4.518
452,8.8059,3.6955,4.8703
453,8.3383,3.5754,4.4733
454,8.2877,3.5062,4.5581
455,8.1547,3.4985,4.4051
456,8.1511,3.5024,4.4329
457,8.2193,3.5216,4.485
458,8.1154,3.5139,4.3852
459,8.3087,3.4913,4.5509
460,8.8676,4.1161,4.5069
461,8.367,3.5786,4.5394
462,8.1912,3.5714,4.3886
463,8.196,3.5383,4.4429
464,8.3493,3.5463,4.5824
465,8.1814,3.4942,4.473
466,8.1765,3.5859,4.3745
467,8.6717,3.6179,4.7747
468,8.4075,3.7627,4.4174
469,8.1752,3.5369,4.4148
470,8.2371,3.5972,4.365
471,8.8647,3.5444,4.6135
472,8.4369,3.5748,4.63
473,8.3268,3.5233,4.5796
474,8.6528,3.53,4.8747
475,8.4024,3.6194,4.5443
476,8.2812,3.586,4.4702
477,8.3989,3.5783,4.565
478,8.5275,3.5685,4.696
479,8.3663,3.6438,4.4912
