# mode=parallel
# characters=512
# workers=15
# batch=32
# warmup=120
# vsync=0
# resolution=800x600
# complete=1
# exit_loading=0
# pending_at_exit=0
frame,frame_ms,animation_ms,render_submit_ms
463,5.858,0.5438,5.0495
464,5.1674,0.4808,4.4664
465,5.4331,0.6292,4.5811
466,5.3586,0.693,4.4439
467,5.9334,0.5505,5.1026
468,5.2121,0.5516,4.4421
469,6.1285,0.5507,5.3086
470,5.2504,0.5032,4.5162
471,5.1032,0.4732,4.413
472,5.6901,0.6666,4.791
473,5.5759,0.6308,4.6902
474,5.2048,0.4967,4.4856
475,5.9487,0.5463,5.1195
476,5.2825,0.5511,4.5039
477,5.4704,0.5591,4.6417
478,5.4478,0.6517,4.5705
479,5.3628,0.6533,4.4562
